"KEY","VALUE"
"Andro - Timber 5 ALL/S","<p>Velmi dobře kontrolovatelné allroundové prkno. Má vynikající cit pro míč díky kombinaci dýh Kiri, Akát a Limba. Přiměřená rychlost napomáhá zahrát technicky kvalitní topspin. Dřevo je ideální volba pro středně pokročilé hráče učící se vyšším technikám stolního tenisu a nebo pro ty, co upřednostňují techniku nad rychlostí.</p> <p>Řada prken andro Timber:</p> <ul> <li><span style=""font-size: 10pt;"">přírodní dřevo v pěti ideálních kombinacích</span></li> <li><span style=""font-size: 10pt;"">na výběr je z pěti či sedmi dřevěných vrstev</span> <ul> <li><span style=""font-size: 10pt;"">5 vrstev poskytuje vysoký cit pro míč a přiměřenou rychlost </span></li> <li><span style=""font-size: 10pt;"">7 vrstev zesiluje úder a je vhodné pouze pro rychlejší všestrannou topspinovou hru</span></li> </ul> </li> </ul>"
"ANDRO - Treiber FO OFF/S","<p><span style=""font-size: 12pt;"">Velmi živá pálka vhodná pro aktivní odvážnou hru</span></p> <ul> <li><span style=""font-size: 12pt;"">přesnost a tvrdost zejména v topspinových výměnách;</span></li> <li><span style=""font-size: 12pt;"">Hinoki vnější vrstvy zvyšují křivku letu míčku a dostávají soupeře do úzkých;</span></li> <li><span style=""font-size: 12pt;"">tvrdší TXL vlákno je umístěno přímo pod vnější vrstvou = přímý účinek na rychlost a sílu úderu.</span><span style=""font-size: 12pt;""></span></li> </ul> <p> </p> <p><span style=""font-size: 12pt;"">První volba produktového manažera andro a bývalé 11. pozice světového žebříčku Damiena Eloiho</span></p> <p><span style=""font-size: 12pt;"">Série pálek andro TREIBER:</span></p> <ul> <li><span style=""font-size: 12pt;"">plně splňuje požadavky moderního stolního tenisu (optimální přenos energie z ruky do úderu, rychlost dle potřeby)</span></li> <li><span style=""font-size: 12pt;"">dvě možnosti umístění umělého vlákna (karbonu nebo TXL vlákna):</span> <ul> <li><span style=""font-size: 12pt;"">přímo na středovou dýhu = nepřímý účinek vlákna, kdy dochází ke ztlumení jeho tvrdosti dalšími mezivrstvami (celková nižší rychlost hry)</span></li> <li><span style=""font-size: 12pt;"">přímo pod vrchní vrstvu = přímý účinek umělého vlákna, tvrdost vlákna se projevuje ve vší síle (maximální tempo)</span></li> </ul> </li> </ul>"
"ANDRO -Alpha Step II","<p>The next developmental stage of high-quality, comfortable table tennis shoes; the shoes offer perfect support for movement specific to table tennis - such as side or forward steps - thanks to the proven Alpha Step sole; compared to Alpha Step I shoes, they have an improved cushioning insole; breathable mesh parts on the front and side increase wearing comfort; stabilization elements at the front and back of the shoe perfectly hold the foot</p> <p>Lightweight shoes designed for modern table tennis!</p>"
"andro Alu Double Case Black Star schwarz","<h2>andro Alu Double Case Černá Hvězda</h2> <ul style=""padding-top:20px;""> <li>Alu pouzdro v módním holografickém designu</li> <li>Pěnové výřezy na obou stranách poskytují prostor pro jednu pálku</li> <li>Chrání pálky před otřesy ve sportovní tašce nebo v zavazadle</li> </ul>"
"andro Andruckrolle","<h2>andro Přítlačný váleček</h2> <p style=""padding-top:10px;"">Pro montáž potahů, 15 cm široký</p> <p style=""padding-top:10px;"">S logem andro na rukojeti</p>"
"andro Anzughose Marbery schwarz/grau L","<h2>Dokonalá volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému 4-Way-Stretch funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální pohodlí</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>Úzký pás na konci nohavic se zipem pro snadné oblékání i svlékání</li> <li>Garance dokoupení do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88% polyester mikrovlákno, 12% elastan, funkční indoorové textilie</li> </ul>"
"andro Anzughose Marbery schwarz/grau M","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající klima těla díky prodyšnému funkčnímu materiálu s 4-směrovým strečem</li> <li>příjemný, lehký materiál pro maximální pohodlí</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>Úzký lem na spodním konci kalhot se zipem pro snadné oblékání a svlékání</li> <li>Záruka na dokoupení do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88% polyester mikrovlákno, 12% elastan, funkční vnitřní textilie</li> </ul>"
"andro Anzughose Marbery schwarz/grau S","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšné 4-směrné strečové funkční látce</li> <li>příjemný, lehký materiál pro maximální komfort</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>Úzký lem na konci nohavic s rozepínacím zipem pro snadné oblékání a svlékání</li> <li>Záruka opětovného nákupu do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88% polyester mikrovlákno, 12% elastan, funkční indoor látky funkční vlákno</li> </ul>"
"andro Anzughose Marbery schwarz/grau XL","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému materiálu s funkcí 4-Way-Stretch</li> <li>příjemný, lehký materiál pro maximální pohodlí</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>úzký lem na konci nohavice s rozepínáním na zip pro snadné oblékání a svlékání</li> <li>garance dostupnosti do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88% polyester mikrovlákno, 12% elastan, funkční vnitřní materiály s funkcí</li> </ul>"
"andro Anzughose Marbery schwarz/grau XS","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému 4-Way-Stretch funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální pohodlí</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>Úzká manžeta na zakončení nohavic se zipovým otvorem pro snadné oblékání a svlékání</li> <li>Záruka možnosti dokoupení do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88% polyester mikrovlákno, 12% elastan, funkční vnitřní látky funkční vlákno</li> </ul>"
"andro Anzughose Marbery schwarz/grau XXL","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému 4-Way-Stretch funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální pohodlí</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>Úzký lem na konci nohavic se zipem pro snadné oblékání a svlékání</li> <li>Garance nákupu do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88 % polyester mikrovlákno, 12 % elastan, funkční vnitřní tkaniny</li> </ul>"
"andro Anzughose Marbery schwarz/grau XXS","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému 4-Way-Stretch funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální komfort</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>Úzký pás u dolního lemu nohavic s otvorem se zipem pro snadné oblékání a svlékání</li> <li>Záruka dostupnosti náhradních dílů do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88% polyester mikrovlákno, 12% elastan, funkční vnitřní tkaniny Funktionsfaser</li> </ul>"
"andro Anzughose Marbery schwarz/grau XXXL","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající termoregulace díky prodyšnému 4-Way-Stretch funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální pohodlí</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>Úzký lem na konci nohavic s rozevíracím zipem pro snadné oblékání a svlékání</li> <li>Garance opětovného nákupu do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88% polyesterová mikrovlákna, 12% elastan, funkční tkaniny pro indoor použití</li> </ul>"
"andro Anzughose Marbery schwarz/grau XXXS","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající klima těla díky prodyšnému funkčnímu materiálu s 4-směrným strečem</li> <li>příjemný, lehký materiál pro maximální pohodlí</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>Úzký lem na konci nohavice s rozepínáním na zip pro snadné oblékání a svlékání</li> <li>Garance nákupu do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88% polyester mikrovlákno, 12% elastan, funkční vnitřní textilie</li> </ul>"
"andro Anzughose Marbery schwarz/grau XXXXL","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému 4-cestnému strečovému funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální pohodlí</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>Úzký lem na konci nohavice se zapínáním na zip pro snadné oblékání a svlékání</li> <li>Záruka na nákup do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88% polyester mikrovlákno, 12% elastan, funkční vnitřní textilie</li> </ul>"
"andro Anzughose Marbery schwarz/grau XXXXXL","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému 4-Way-Stretch funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální komfort</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>Úzký lem na zakončení nohavic se zipem pro snadné oblékání a svlékání</li> <li>Záruka nákupu do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Materiál: 88% polyester mikrovlákno, 12% elastan, funkční vnitřní látky</li> </ul>"
"andro Anzugjacke Marbery blau L","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému 4-cestnému stretch funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální komfort</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>náprsní kapsa na zip</li> <li>diagonálně umístěná andro logopáska na stranách</li> <li>garance dokoupení až do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Hlavní materiál: 88% polyester mikrovlákno, 12% elastan</li> <li>Podšívka: 100% polyester mikrovlákno, funkční indoor textilie</li> </ul>"
"andro Anzugjacke Marbery blau M","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému 4-Way-Stretch funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální pohodlí</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>náprsní kapsa na zip</li> <li>šikmé logo pásky andro po stranách</li> <li>záruka na dokoupení do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Hlavní materiál: 88% polyester mikrofibra, 12% elastan</li> <li>Podšívka: 100% polyester mikrofibra, funkční materiály pro vnitřní použití</li> </ul>"
"andro Anzugjacke Marbery blau S","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému funkčnímu materiálu 4-Way-Stretch</li> <li>příjemný, lehký materiál pro maximální komfort</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>náprsní kapsa na zip</li> <li>diagonálně umístěná logo páska andro na stranách</li> <li>záruka na dodatečný nákup do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Hlavní materiál: 88% polyesterová mikrovlákna, 12% elastan</li> <li>Podšívka: 100% polyesterová mikrovlákna, funkční vnitřní látky</li> </ul>"
"andro Anzugjacke Marbery blau XL","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající klima těla díky prodyšnému funkčnímu materiálu 4-Way-Stretch</li> <li>příjemný, lehký materiál pro maximální komfort</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>náprsní kapsa na zip</li> <li>diagonálně vedená páska s logem andro po stranách</li> <li>záruka na dodatečný nákup do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Hlavní materiál: 88% polyester mikrovlákno, 12% elastan</li> <li>Podšívka: 100% polyester mikrovlákno, funkční vnitřní tkanina</li> </ul>"
"andro Anzugjacke Marbery blau XS","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému 4-Way-Stretch-funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální komfort</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>náprsní kapsa na zip</li> <li>diagonálně vedená andro logopáska po stranách</li> <li>záruka na dokoupení do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Hlavní materiál: 88% polyester mikrovlákno, 12% elastan</li> <li>Podšívka: 100% polyester mikrovlákno, funkční vnitřní tkanina</li> </ul>"
"andro Anzugjacke Marbery blau XXL","<h2>Perfektní volba pro tým a klub</h2> <ul style=""padding-top:5px;""> <li>vynikající tělesné klima díky prodyšnému 4-way-stretch funkčnímu materiálu</li> <li>příjemný, lehký materiál pro maximální pohodlí</li> <li>jednoduchý design s elegantními doplňky</li> <li>2 boční kapsy na zip</li> <li>náprsní kapsa na zip</li> <li>diagonálně vedená logopáska andro na stranách</li> <li>garance opětovného nákupu do 05/2026</li> </ul> <p style=""padding-top:5px;""></p> <ul style=""padding-top:5px;""> <li>Hlavní materiál: 88% polyester mikrovlákno, 12% elastan</li> <li>Podšívka: 100% polyester mikrovlákno, funkční vnitřní tkaniny</li> </ul>"
