"KEY","VALUE"
"Dřevo STIGA Cybershape Carbon","dřevo, karbon"
"Dřevo STIGA Cybershape Carbon CWT","Cybershape, kontrola"
"Dřevo STIGA Cybershape Carbon CWT Truls Edition","karbon, tvar"
"Dřevo STIGA Cybershape Wood CWT","hmotnost, energie"
"Dřevo STIGA Defensive Pro","Dřevo, kontrola"
"Dřevo STIGA Dynasty Carbon","Dynasty Carbon, útočné prkno"
"Dřevo STIGA Dynasty Carbon Xu Xin","Dynasty Carbon, útočné prkno"
"Dřevo STIGA Ebenholz NCT V","Dřevo STIGA, Útočné prkno"
"Dřevo STIGA Ebenholz NCT VII","Dřevo, útočníci"
"Dřevo STIGA Emerald VPS V","dřevo, útočné prkno"
"Dřevo STIGA Energy Wood V2 WRB","Dřevo STIGA Energy Wood V2, plastové míčky"
"Dřevo STIGA Eternity VPS V","útočné prkno, Diamond Touch"
"Dřevo STIGA Infinity VPS V","prkno, útočné"
"Dřevo STIGA Inspira CCF","Dřevo STIGA Inspira CCF, stůl tenisová prkno"
"Dřevo STIGA Legacy Carbon","dřevěné dýhy, karbonové vrstvy"
"Dřevo STIGA Maplewood NCT V","Dřevo, Kontrola"
"Dřevo STIGA maxi Signature","prkno, dárek"
"Dřevo STIGA Offensive Classic","Dřevo, Ofenzivní"
"Dřevo STIGA Offensive Classic WRB","útočný hráči, úspěch"
"Dřevo STIGA Rosewood NCT VII","rychlost, kontrola"
"Dřevo TIBHAR Akkad","útočné prkno, topspin"
"Dřevo TIBHAR Allround Classic","dřevěná pálka, allroundové prkno"
"Dřevo TIBHAR Balsa Allround 50","Dřevo TIBHAR, Balsa Allround"
"Dřevo TIBHAR Balsa DEF 25","lehká pálka, obranné strategie"
"Dřevo TIBHAR Balsa Fibre OFF 60","Dřevo, prkno"
"Dřevo TIBHAR Balsa Fibretec 75","agresivní útočná hra, balsový střed"
"Dřevo TIBHAR Bernadette Szocs Signature 1","prkno, ping-pong"
"Dřevo TIBHAR CO-S-3","pasivní hra, kontrola míče"
"Dřevo TIBHAR Defense Plus","Dřevo TIBHAR, obranné prkno"
"Dřevo TIBHAR Drinkhall Allround Classic","rychlé allroundové prkno, mírně až středně pokročilí hráči"
"Dřevo TIBHAR Drinkhall Powerspin Carbon","Dřevo, prkno"
"Dřevo TIBHAR Dynamic J7-DJ7","Útočné dřevo, Darko Jorgič"
"Dřevo TIBHAR Dynamic JC-DJC","útočné prkno, karbonová vlákna"
"Dřevo TIBHAR Fortino Force","Dřevo Tibhar Fortino, Dyneema technologie"
"Dřevo TIBHAR Fortino PRO","prkno, karbon"
"Dřevo TIBHAR Fortino PRO DC Inside","Dřevo Fortino, útočná hra"
"Dřevo TIBHAR H-1-9","prkno, Hinoki"
"Dřevo TIBHAR H-3-9","Hinoki dřevo, útočné hráče"
"Dřevo TIBHAR IV-L","dřevo, prkno"
"Dřevo TIBHAR IV-L Balsa","prkno kontrola, dřevěné vrstvy"
"Dřevo TIBHAR IV-L Light Contact","dřevo, allroundové prkno"
"Dřevo TIBHAR IV-S","rychlé, spinově orientovaná útočná hra"
"Dřevo TIBHAR Lebrun Alexis ALL+","Dřevo allroundové, vysoká kontrola"
"Dřevo TIBHAR Lebrun Alexis Krypto Carbon OFF","prkno, karbon"
"Dřevo TIBHAR Lebrun Alexis OFF","Dřevo TIBHAR Lebrun Alexis OFF, hybridní karbon"
"Dřevo TIBHAR Lebrun Felix ALL","Dřevo všestranné, Tibhar Lebrun"
"Dřevo TIBHAR Lebrun Felix Hyper Carbon OFF","rychlé útočné prkno, syntetické karbonové vlákno"
"Dřevo TIBHAR Lebrun Felix OFF-","rychlé prkno, všestranná hra"
"Dřevo TIBHAR Li Qian","Dřevo, obrana"
"Dřevo TIBHAR Libra ZAC Zodiac","kontrolovaná útočná hra, vyvážené prkno"
"Dřevo TIBHAR MK ALL","Dřevo TIBHAR MK ALL, prkno všestranná hra"
"Dřevo TIBHAR Rapid Carbon Light","karbonová vlákna, balsa"
"Dřevo TIBHAR Samsonov Alpha","kontrolovatelné útočné prkno, rychlý přechod do útoku"
"Dřevo TIBHAR Samsonov Carbon","prkno, karbonové vrstvy"
"Dřevo TIBHAR Samsonov Force Pro","Útočné prkno, Limba dýhy"
"Dřevo TIBHAR Samsonov Force Pro Black Edition","Samsonov Force Pro Black, stolní tenis"
"Dřevo TIBHAR Samsonov Premium Contact","útočné dřevo, minimální vibrace"
"Dřevo TIBHAR Samsonov Pure Wood","prkno, kontrola"
"Dřevo TIBHAR Samsonov Stratus Carbon","rychlé prkno, Kevlar karbon"
"Dřevo TIBHAR Stratus Powerdefense","tvrdé prkno, moderní obrana"
"Dřevo TIBHAR Stratus Powerwood","útočné údery, konkávní prkno"
"Dřevo TIBHAR Techno Power Contact","Dřevo stolního tenisu, kontrola a rychlost"
"Dřevo TIBHAR Triple Carbon","prkno, rychlost"
"Dřevo TIBHAR VS Unlimited","rychlé útočné prkno, spinová hra"
"Dřevo Andro TP Ligna DEF","Dřevo TP Ligna, obranné prkno"
"Dřevo VICTAS Award Allround","údernější allround, dětská ruka"
"Dřevo VICTAS Award Allround Light","Dřevo VICTAS, Award Allround Light"
"Dřevo VICTAS Award Offensive","Dřevo útočné, vysoká kontrola"
"Dřevo VICTAS Award Offensive Light","Dětské prkno, Nízká váha"
"Dřevo VICTAS Balsa 2.5","dřevo, obrana"
"Dřevo VICTAS Balsa 3.5","obranářská pálka, nízká váha"
"Dřevo VICTAS Balsa 5.5","Dřevo VICTAS, balsa 5.5"
"Dřevo VICTAS Balsa 6.5","prkno, kontrola"
"Dřevo VICTAS Balsa 8.5","rychlé prkno, agresivní hra"
"Dřevo VICTAS Black Balsa 3.0","Dřevo, VICTAS"
"Dřevo VICTAS Black Balsa 5.0","vyvážené prkno, přesný úder"
"Dřevo VICTAS Black Balsa 7.0","Dřevo, úderná hra"
"Dřevo VICTAS Dyna Five","útočné prkno, kontrola úderu"
"Dřevo VICTAS Dyna Seven","Dřevo, útočná hra"
"Dřevo VICTAS Euro Feeling OFF-","prkno útočné, cypřišové držátko"
"Dřevo VICTAS Euro Power OFF","Dřevo, útočná hra"
"Dřevo VICTAS Fire Fall AC NEW DESIGN","rychlé prkno, moderní útočná hra"
"Dřevo VICTAS Fire Fall FC NEW DESIGN","dřevo, přesná útočná hra"
"Dřevo VICTAS Fire Fall HC NEW DESIGN","útočné prkno, agresívní topspin"
"Dřevo VICTAS Fire Fall LC NEW DESIGN","prkno, útočná hra"
"Dřevo VICTAS Fire Fall SC NEW DESIGN","prkno, moderní útočná hra"
"Dřevo VICTAS Fire Fall VC NEW DESIGN","karbonová technologie, útočné prkno"
"Dřevo VICTAS Koji Matsushita","Dřevo Koji Matsushita, Defenzivní prkno"
"Dřevo VICTAS Koji Matsushita Defensive","Dřevo obranné, ruční výroba"
"Dřevo VICTAS Koji Matsushita Offensive","Dřevo Koji Matsushita, útočné prkno"
"Dřevo VICTAS Koji Matsushita Special","Dřevo, obrana"
"Dřevo VICTAS Koji Matsushita ZC","Dřevo Koji Matsushita, technologie Zexion"
"Dřevo VICTAS Koki Niwa","prkno útočné, kontraspin"
"Dřevo VICTAS Koki Niwa Wood","Dřevo VICTAS, útočné prkno"
"Dřevo VICTAS Koki Niwa ZC","Koki Niwa, útočné prkno"
"Dřevo VICTAS ZX-GEAR IN","Dřevo, útočné prkno"
"Dřevo VICTAS ZX-GEAR OUT","Dřevo, útočné prkno"
"Dřevo XIOM Aigis","obrana, útok"
"Dřevo XIOM Allround S","Dřevo, allroundové prkno"
"Dřevo XIOM Axelo","prkno, útok"
"Dřevo XIOM Diva","prkno, celodřevěná konstrukce"
"Dřevo XIOM Extreme S","Dřevo XIOM, kontrola pingpong"
"Dřevo XIOM Fuga","útočné prkno, spinová hra"
"Dřevo XIOM Hayabusa OFF PRO","útočná hra, prvotřídní dýhy"
"Dřevo XIOM Ignito","Dřevo XIOM Ignito, útočné prkno"
"Dřevo XIOM Offensive S","útočné dřevo, kontrolovaná hra"
"Dřevo XIOM Solo","měkké prkno, útočné dřevo"
"Dřevo XIOM Stradivarius","spin, dynamika"
"Dřevo XIOM Strato","rychlé dřevo, útočný úder"
"Potah Friendship 729 FX Super Soft","přátelství, kontrola"
"Potah Friendship 729-08","přilnavost, topspin"
"Potah Friendship 729-5","přátelství 729-5, útočný potah"
"Potah Hallmark Friction Special 2","HALLMARK Friction Special 2, defenzivní potah"
"Dřevo Hallmark Carbon Extreme","rychlé laminátové dřevo, balsa jádro"
"Houbička GEWO kulatá Nexxus Super Select","houbička, syntetická kůže"
"Houbička GEWO syntetická kůže","houba, umělá kůže"
"Mikina Joola Perform","mikina, komfort"
"JOOLA Alucase Double  schwarz","pouzdro na pálky, hliníkový design"
"JOOLA Anzughose Synergy schwarz L","tréninkové kalhoty, prodyšné"
"JOOLA Anzughose Synergy schwarz M","tréninkové kalhoty, prodyšný materiál"
"JOOLA Anzughose Synergy schwarz S","tepláky, trénink"
"JOOLA Anzughose Synergy schwarz XL","tréninkové kalhoty, prodyšné oblečení"
"JOOLA Anzughose Synergy schwarz XS","teplákové kalhoty, polyester"
"JOOLA Anzughose Synergy schwarz XXL","JOOLA tréninkové kalhoty, SYNERGY polyester"
"JOOLA Anzughose Synergy schwarz XXS","trenýrky, sportovní oblečení"
"JOOLA Anzughose Synergy schwarz XXXL","tréninkový oblek, polyester"
"JOOLA Anzughose Synergy schwarz XXXXL","tréninkové kalhoty, prodyšný materiál"
"JOOLA Anzughose Synergy schwarz XXXXXL","synergie, tréninkové kalhoty"
"JOOLA Anzughose Team 25 navy L","JOOLA kalhoty, sportovní oblečení"
"JOOLA Anzughose Team 25 navy M","tepláky, komfort"
"JOOLA Anzughose Team 25 navy S","JOOLA kalhoty, sportovní elegantní"
"JOOLA Anzughose Team 25 navy XL","JOOLA kalhoty, pohodlí"
"JOOLA Anzughose Team 25 navy XS","teplákové kalhoty, pohodlí"
"JOOLA Anzughose Team 25 navy XXL","sportovní kalhoty, elegantní design"
"JOOLA Anzughose Team 25 navy XXS","JOOLA kalhoty, sportovní styl"
"JOOLA Anzughose Team 25 navy XXXL","JOOLA kalhoty, sportovní funkčnost"
"JOOLA Anzughose Team 25 navy XXXS","JOOLA kalhoty, týmová souprava"
"JOOLA Anzughose Team 25 navy XXXXL","JOOLA kalhoty, sportovní pohodlí"
"JOOLA Anzughose Team 25 navy XXXXXL","komfort, funkčnost"
"JOOLA Anzughose Team 25 schwarz L","JOOLA kalhoty, sportovní elegance"
"JOOLA Anzughose Team 25 schwarz M","JOOLA kalhoty, sportovní elegance"
"JOOLA Anzughose Team 25 schwarz S","JOOLA kalhoty, sportovní elegance"
"JOOLA Anzughose Team 25 schwarz XL","JOOLA kalhoty, sportovní pohodlí"
"JOOLA Anzughose Team 25 schwarz XS","JOOLA kalhoty, komfortní styl"
"JOOLA Anzughose Team 25 schwarz XXL","teplákové kalhoty, komfort"
"JOOLA Anzughose Team 25 schwarz XXS","JOOLA kalhoty, sportovní kalhoty"
"JOOLA Anzughose Team 25 schwarz XXXL","JOOLA tepláky, sportovní kalhoty"
"JOOLA Anzughose Team 25 schwarz XXXS","JOOLA kalhoty, sportovní elegance"
"JOOLA Anzughose Team 25 schwarz XXXXXL","teplákové kalhoty, pohodlí"
"JOOLA Anzugjacke Synergy blau/schwarz L","tréninková bunda, polyester"
"JOOLA Anzugjacke Synergy blau/schwarz M","JOOLA bunda, SYNERGY tréninkový komplet"
"JOOLA Anzugjacke Synergy blau/schwarz S","tréninková bunda, prodyšný materiál"
"JOOLA Anzugjacke Synergy blau/schwarz XL","tréninková bunda, prodyšný materiál"
"JOOLA Anzugjacke Synergy blau/schwarz XS","bunda, tréninkový"
"JOOLA Anzugjacke Synergy blau/schwarz XXL","bunda, tréninkový"
"JOOLA Anzugjacke Synergy blau/schwarz XXS","tréninková bunda, prodyšný materiál"
"JOOLA Anzugjacke Synergy blau/schwarz XXXL","tréninková bunda, polyester"
"JOOLA Anzugjacke Synergy blau/schwarz XXXXL","JOOLA bunda, tréninková bunda"
"JOOLA Anzugjacke Synergy blau/schwarz XXXXXL","tréninková bunda, prodyšný materiál"
"JOOLA Anzugjacke Synergy rot/schwarz L","cvičební bunda, prodyšný polyester"
"JOOLA Anzugjacke Synergy rot/schwarz S","tréninková bunda, prodyšný materiál"
"JOOLA Anzugjacke Synergy rot/schwarz XL","JOOLA bunda, sportovní bunda"
"JOOLA Anzugjacke Synergy rot/schwarz XS","tréninková bunda, polyester"
"JOOLA Anzugjacke Synergy rot/schwarz XXL","tréninková bunda, chladivý polyester"
"JOOLA Anzugjacke Synergy rot/schwarz XXS","tepláková bunda, polyester"
"JOOLA Anzugjacke Synergy rot/schwarz XXXXL","tréninková bunda, prodyšný materiál"
"JOOLA Anzugjacke Synergy rot/schwarz XXXXXL","červená/schwarz, sportovní bunda"
"JOOLA Anzugjacke Synergy schwarz/grau L","tréninková bunda, prodyšná polyester"
"JOOLA Anzugjacke Synergy schwarz/grau S","synergie, sportovní bunda"
"JOOLA Anzugjacke Synergy schwarz/grau XL","bunda, trénink"
"JOOLA Anzugjacke Synergy schwarz/grau XS","JOOLA bunda, tréninkový oblek"
"JOOLA Anzugjacke Synergy schwarz/grau XXL","tréninková bunda, prodyšná tkanina"
"JOOLA Anzugjacke Synergy schwarz/grau XXS","synergie, tréninková bunda"
"JOOLA Anzugjacke Synergy schwarz/grau XXXL","JOOLA bunda, tréninková souprava"
"JOOLA Anzugjacke Synergy schwarz/grau XXXXL","JOOLA bunda, tréninková bunda"
"JOOLA Anzugjacke Synergy schwarz/grau XXXXXL","tréninková bunda, lehký materiál"
"JOOLA Anzugjacke Team 25 navy S","JOOLA bunda, sportovní komfort"
"JOOLA Anzugjacke Team 25 navy XXL","JOOLA bunda, pohodlí sport"
"JOOLA Anzugjacke Team 25 navy XXS","JOOLA bunda, sportovní pohodlí"
"JOOLA Anzugjacke Team 25 navy XXXS","Joola bunda, sportovní funkce"
"JOOLA Anzugjacke Team 25 navy XXXXXL","JOOLA bunda tým 25, sportovní funkčnost"
"JOOLA Anzugjacke Team 25 schwarz M","JOOLA bunda, komfortní bunda"
"JOOLA Anzugjacke Team 25 schwarz S","JOOLA bunda, sportovní bunda"
"JOOLA Anzugjacke Team 25 schwarz XS","JOOLA bunda, sportovní pohodlí"
"JOOLA Anzugjacke Team 25 schwarz XXL","JOOLA bunda, sportovní elegance"
"JOOLA Anzugjacke Team 25 schwarz XXS","sportovní bunda, pohodlí"
"JOOLA Anzugjacke Team 25 schwarz XXXL","JOOLA bunda, sportovní oblečení"
"JOOLA Anzugjacke Team 25 schwarz XXXXXL","bunda, komfort"
"JOOLA Ball Flash 40+ *** 6er weiß","míček, stolní tenis"
"JOOLA Ball Prime 40+ *** 6er weiß","JOOLA míčky, pingpongové míčky"
"JOOLA Ball Training 40+ 120er orange","tréninkový míček, plastový míček"
"JOOLA Belag CWX rot 0,5 mm","JOOLA potah CWX, moderní obranný hráč"
"JOOLA Belag CWX rot 0,9 mm","JOOLA dlouhé trávy, moderní defenzivní hráč"
"JOOLA Belag CWX rot OX","JOOLA CWX, moderní defenzivní hráč"
"JOOLA Belag CWX schwarz 0,5 mm","JOOLA CWX, obranný hráč"
"JOOLA Belag CWX schwarz 0,9 mm","JOOLA Belag CWX, moderní obranný hráč"
"JOOLA Belag Dynaryz ACC lila 2,0 mm","spin, rychlost"
"JOOLA Belag Dynaryz ACC lila 2,3 mm","spin, rychlost"
"JOOLA Belag Dynaryz ACC rot 2,0 mm","rotace, rychlost"
"JOOLA Belag Dynaryz ACC rot 2,3 mm","spin, rychlost"
"JOOLA Belag Dynaryz ACC schwarz 2,0 mm","spin, rychlost"
"JOOLA Belag Dynaryz ACC schwarz 2,3 mm","rychlost, rotace"
"JOOLA Belag Dynaryz AGR lila 2,0 mm","točivost, rychlost"
"JOOLA Belag Dynaryz AGR lila 2,3 mm","JOOLA Dynaryz AGR, HyperBounce technologie"
"JOOLA Belag Dynaryz AGR rot 2,0 mm","JOOLA Dynaryz AGR, gumový povrch"
"JOOLA Belag Dynaryz AGR rot 2,3 mm","JOOLA Dynaryz AGR, HyperBounce Schwamm"
"JOOLA Belag Dynaryz AGR schwarz 2,0 mm","povrchová technologie, dynamická houba"
"JOOLA Belag Dynaryz AGR schwarz 2,3 mm","JOOLA Dynaryz AGR, HyperBounce technologie"
"JOOLA Belag Dynaryz CMD lila 2,0 mm","JOOLA Dynaryz CMD, stolní tenis"
"JOOLA Belag Dynaryz CMD lila 2,3 mm","JOOLA potah, stolní tenis"
"JOOLA Belag Dynaryz CMD rot 2,0 mm","míček dotyk, rotace"
"JOOLA Belag Dynaryz CMD rot 2,3 mm","JOOLA Dynaryz CMD, měkký povrch"
"JOOLA Belag Dynaryz CMD schwarz 2,0 mm","JOOLA Dynaryz CMD, stolní tenis"
"JOOLA Belag Dynaryz CMD schwarz 2,3 mm","JOOLA Dynaryz CMD, měkký potah"
"JOOLA Belag Dynaryz Inferno lila 2,0 mm","rychlost, topspin"
"JOOLA Belag Dynaryz Inferno lila 2,3 mm","rychlost, topspin"
"JOOLA Belag Dynaryz Inferno rot 2,0 mm","JOOLA Dynaryz Inferno, KINETIC TENSION technologie"
"JOOLA Belag Dynaryz Inferno rot 2,3 mm","rychlost, přilnavost"
"JOOLA Belag Dynaryz Inferno schwarz 2,0 mm","rychlost, topspin"
"JOOLA Belag Dynaryz Inferno schwarz 2,3 mm","Dynaryz Inferno, KINETIC TENSION"
"JOOLA Belag Dynaryz ZGR rot 2,0 mm","JOOLA potah, Hyper Bounce povrch"
"JOOLA Belag Dynaryz ZGR rot 2,3 mm","přilnavý povrch, dynamická houba"
"JOOLA Belag Dynaryz ZGR schwarz 2,0 mm","JOOLA Dynaryz ZGR, vysoce přilnavý povrch"
"JOOLA Belag Dynaryz ZGR schwarz 2,3 mm","potažený povrch, vysoce dynamický"
"JOOLA Belag Dynaryz ZGX rot 2,0 mm","přilnavý útočný potah, maximální rotace"
"JOOLA Belag Dynaryz ZGX rot 2,3 mm","offenzivní potah, maximální rotace"
"JOOLA Belag Dynaryz ZGX schwarz 2,0 mm","ofenzivní potah, extrémní přilnavost"
"JOOLA Belag Express Ultra rot 2,3 mm","JOOLA Express Ultra, Noppen außen"
"JOOLA Belag Express Ultra schwarz 2,0 mm","JOOLA Express Ultra, Noppen außen"
"JOOLA Belag Express Ultra schwarz 2,3 mm","JOOLA Express Ultra, krátké trny"
"JOOLA Belag Micron rot 2,0 mm","JOOLA Micron, univerzální potah"
"JOOLA Belag Micron rot 2,3 mm","JOOLA Micron, stolní tenis"
"JOOLA Belag Micron schwarz 2,0 mm","JOOLA Micron, pingpongový potah"
"JOOLA Belag Micron schwarz 2,3 mm","JOOLA Micron, stolní tenis"
"JOOLA Belag Rhyzen CMD blau 2,3 mm","JOOLA Rhyzen CMD, stolní tenis"
"JOOLA Belag Rhyzen CMD rot 2,0 mm","kontrola, útočná hra"
"JOOLA Belag Rhyzen CMD rot 2,3 mm","JOOLA povrch Rhyzen CMD, pingpongové potahy"
"JOOLA Belag Rhyzen CMD schwarz 2,0 mm","JOOLA RHYZEN CMD, pingpongový potah"
"JOOLA Belag Rhyzen CMD schwarz 2,3 mm","JOOLA RHYZEN CMD, stolní tenis"
"JOOLA Belag Rhyzen Fire blau 2,0 mm","JOOLA potah, útočný potah"
"JOOLA Belag Rhyzen Fire blau 2,3 mm","útočná guma, energie přenos"
"JOOLA Belag Rhyzen Fire rot 2,0 mm","útočný potah, energie přenos"
"JOOLA Belag Rhyzen Fire rot 2,3 mm","JOOLA Rhyzen Fire, ofenzivní potah"
"JOOLA Belag Rhyzen Fire schwarz 2,0 mm","offenzivní potah, energie přenos"
"JOOLA Belag Rhyzen Fire schwarz 2,3 mm","JOOLA potah Rhyzen Fire, ofensivní potah"
"JOOLA Belag Rhyzen Ice blau 2,0 mm","JOOLA potah, Rhyzen Ice"
"JOOLA Belag Rhyzen Ice blau 2,3 mm","JOOLA potah Rhyzen Ice, moderní všestranný potah"
"JOOLA Belag Rhyzen Ice rot 2,3 mm","JOOLA potah Rhyzen Ice, všestranný povrch"
"JOOLA Belag Rhyzen Ice schwarz 2,0 mm","pryž Rhyzen Ice, allround pingpong"
"JOOLA Belag Rhyzen Ice schwarz 2,3 mm","JOOLA Rhyzen Ice, allroundová guma"
"JOOLA Belag Samba rot 2,0 mm","JOOLA potah Samba, katapultový efekt"
"JOOLA Belag Samba rot 2,3 mm","JOOLA Belag Samba, katapultový efekt"
"JOOLA Belag Samba schwarz 1,8 mm","JOOLA potah, stolní tenis"
"JOOLA Belag Samba schwarz 2,0 mm","JOOLA potah, stolní tenis"
"JOOLA Belag Samba schwarz 2,3 mm","JOOLA potah Samba, pingpongová guma"
"JOOLA Belag Tango Ultra rot 2,0 mm","JOOLA Beleg Tango Ultra, útočné nopky"
"JOOLA Belag Tango Ultra schwarz 2,0 mm","JOOLA Tango Ultra, krátké vroubky"
"JOOLA Belag Tango Ultra schwarz 2,3 mm","JOOLA Belag Tango Ultra, rychlost"
"JOOLA Belag Tronix ACC blau 2,0 mm","JOOLA Belag Tronix ACC, pružná horní guma"
"JOOLA Belag Tronix ACC blau 2,3 mm","spodní potah, vysoká energie"
"JOOLA Belag Tronix ACC rot 2,0 mm","rotace, katapult"
"JOOLA Belag Tronix ACC rot 2,3 mm","pingpongová potah, vysoká rotace"
"JOOLA Belag Tronix ACC schwarz 2,0 mm","Tronix, stolní tenis"
"JOOLA Belag Tronix ACC schwarz 2,3 mm","elastický potah, katapultový efekt"
"JOOLA Belag Tronix CMD blau 2,0 mm","kontrola stolního tenisu, katapult efekt"
"JOOLA Belag Tronix CMD blau 2,3 mm","kontrola, spin-offenzíva"
"JOOLA Belag Tronix CMD rot 2,0 mm","kotrola, protiútok"
"JOOLA Belag Tronix CMD rot 2,3 mm","JOOLA Belag, Stolní tenis"
"JOOLA Belag Tronix CMD schwarz 2,0 mm","kontrola, katapultový efekt"
"JOOLA Belag Tronix CMD schwarz 2,3 mm","kontrola, katapultový efekt"
"JOOLA Belag Tronix ZGR rot 2,0 mm","rotace, kontrola"
"JOOLA Belag Tronix ZGR rot 2,3 mm","spin, síla"
"JOOLA Belag Tronix ZGR schwarz 2,0 mm","rotace, energie"
"JOOLA Belag Tronix ZGR schwarz 2,3 mm","rotace, energie"
"JOOLA Belag Zack rot 1,9 mm","JOOLA potah Zack, Allround potah"
"JOOLA Belag Zack rot 2,3 mm","JOOLA Belag Zack, univerzální potah"
"JOOLA Belag Zack schwarz 2,3 mm","JOOLA Belag Zack, univerzální potah"
"JOOLA Belagreiniger Turbo 250ml","čistič potahů, antistatický sprej"
"JOOLA Belagschutzfolie","Ochrana potahu, Citlivý povrch"
"JOOLA Ersatznetz - Outdoor / Klick / Snapper","náhradní síť, venkovní vybavení"
"JOOLA Ersatznetz - WM/Europaliga/Spring/Permanent","náhradní síť, stolní tenis"
"JOOLA Ersatznetz  WM/Spring/Europaliga/Permanent","náhradní síť, stolní tenis"
"JOOLA Fangnetz iPong","síť na míčky, snadná montáž"
"JOOLA Handtuch JOOLA schwarz/blau","ručník, bavlna"
"JOOLA Hemd Airform dunkelgrau S","polokošile, komfortní"
"JOOLA Hemd Airform navy M","pánské tričko, pohodlné oblečení"
"JOOLA Hemd Airform navy S","JOOLA triko, pohodlné oblečení"
"JOOLA Hemd Airform navy XXS","JOOLA tričko, pohodlný materiál"
"JOOLA Hemd Centrela Lady schwarz/blau L","Dámské tričko, JOOLA tričko"
"JOOLA Hemd Centrela Lady schwarz/blau M","dámské tričko, sportovní oblečení"
"JOOLA Hemd Centrela Lady schwarz/blau S","JOOLA dámské tričko, sportovní týmové oblečení"
"JOOLA Hemd Centrela Lady schwarz/blau XL","JOOLA triko, týmové tričko"
"JOOLA Hemd Centrela Lady schwarz/blau XS","JOOLA triko, stylový design"
"JOOLA Hemd Centrela Lady schwarz/blau XXL","JOOLA tričko, dámské sportovní oblečení"
"JOOLA Hemd Centrela Lady schwarz/blau XXS","dámské tričko, sportovní oblečení"
"JOOLA Hemd Centrela Lady schwarz/rot L","polo tričko, týmové oblečení"
